;FRIO;Frio
;FRNK;Franklin
;GALV;Galveston
;GANS;Gaines
;GARZ;Garza
;GLAS;Glasscock
;GLSP;Gillespie
;GOLI;Goliad
;GONZ;Gonzales
;GRAY;Gray
;GREG;Gregg
;GRIM;Grimes
;GRSN;Grayson
;GUAD;Guadalupe
;HALE;Hale
;HALL;Hall
;HAMI;Hamilton
;HANS;Hansford
;HART;Hartley
;HASK;Haskell
;HAYS;Hays
;HDMN;Hardeman
;HEMP;Hemphill
;HEND;Henderson
;HIDA;Hidalgo
;HILL;Hill
;HOCK;Hockley
;HOOD;Hood
;HOPK;Hopkins
;HOUS;Houston
;HOWA;Howard
;HRDI;Hardin
;HRRS;Harris
;HRSN;Harrison
;HUDS;Hudspeth
;HUNT;Hunt
;HUTC;Hutchinson
;IRIO;Irion
;JACK;Jack
;JASP;Jasper
;JDAV;Jeff Davis
;JEFF;Jefferson
;JIMH;Jim Hogg
;JIMW;Jim Wells
;JKSN;Jackson
;JOHN;Johnson
;JONE;Jones
;KARN;Karnes
;KAUF;Kaufman
;KEND;Kendall
;KENT;Kent
;KERR;Kerr
;KIMB;Kimble
;KING;King
;KINN;Kinney
;KLEB;Kleberg
;KNDY;Kenedy
;KNOX;Knox
;LAMA;Lamar
;LAMB;Lamb
;LAMP;Lampasas
;LASA;La Salle
;LAVC;Lavaca
;LEE; Lee
;LEON;Leon
;LIBE;Liberty
;LIME;Limestone
;LIPS;Lipscomb
;LIVE;Live Oak
;LLAN;Llano
;LOVI;Loving
;LUBB;Lubbock
;LYNN;Lynn
;MARI;Marion
;MART;Martin
;MASO;Mason
;MATA;Matagorda
;MAVE;Maverick
;MCCU;McCulloch
;MCLE;McLennan
;MCMU;McMullen
;MDLD;Midland
;MDSN;Madison
;MEDI;Medina
;MENA;Menard
;MGMY;Montgomery
;MGUE;Montague
;MILA;Milam
;MILL;Mills
;MITC;Mitchell
;MOOR;Moore
;MORR;Morris
;MOTL;Motley
;NACO;Nacogdoches
;NAVA;Navarro
;NEWT;Newton
;NOLA;Nolan
;NUEC;Nueces
;OCHI;Ochiltree
;OLDH;Oldham
;ORNG;Orange
;PALO;Palo Pinto
;PANO;Panola
;PARK;Parker
;PECO;Pecos
;POLK;Polk
;POTT;Potter
;PRES;Presidio
;PRMR;Parmer
;RAIN;Rains
;RAND;Randall
;RBSN;Robertson
;REAG;Reagan
;REAL;Real
;REDR;Red River
;REEV;Reeves
;REFU;Refugio
;ROBE;Roberts
;ROCK;Rockwall
;RUNN;Runnels
;RUSK;Rusk
;SABI;Sabine
;SANA;San Augustine
;SCHL;Schleicher
;SCUR;Scurry
;SHAC;Shackelford
;SHEL;Shelby
;SHRM;Sherman
;SJAC;San Jacinto
;SMIT;Smith
;SOME;Somervell
;SPAT;San Patricio
;SSAB;San Saba
;STAR;Starr
;STER;Sterling
;STON;Stonewall
;STPH;Stephens
;SUTT;Sutton
;SWIS;Swisher
;TARR;Tarrant
;TAYL;Taylor
;THRO;Throckmorton
;TITU;Titus
;TOMG;Tom Green
;TRAV;Travis
;TRIN;Trinity
;TRRL;Terrell
;TRRY;Terry
;TYLE;Tyler
;UPSH;Upshur
;UPTO;Upton
;UVAL;Uvalde
;VALV;Val Verde
;VANZ;Van Zandt
;VICT;Victoria
;WALL;Waller
;WARD;Ward
;WASH;Washington
;WEBB;Webb
;WHAR;Wharton
;WHEE;Wheeler
;WICH;Wichita
;WILB;Wilbarger
;WILS;Wilson
;WINK;Winkler
;WISE;Wise
;WLCY;Willacy
;WLKR;Walker
;WMSN;Williamson
;WOOD;Wood
;YOAK;Yoakum
;YOUN;Young
;ZAPA;Zapata
;ZAVA;Zavala
UT;;UTAH
;BEAV;Beaver
;BOXE;Box Elder
;CACH;Cache
;CARB;Carbon
;DAGG;Daggett
;DAVI;Davis
;DUCH;Duchesne
;EMER;Emery
;GARF;Garfield
;GRAN;Grand
;IRON;Iron
;JUAB;Juab
;KANE;Kane
;MILL;Millard
;MORG;Morgan
;PIUT;Piute
;RICH;Rich
;SALT;Salt Lake
;SANP;Sanpete
;SEVI;Sevier
;SJUA;San Juan
;SUMM;Summit
;TOOE;Tooele
;UINT;Uintah
;UTAH;Utah
;WASA;Wasatch
;WASH;Washington
;WAYN;Wayne
;WEBE;Weber
VA;;VIRGINIA
;ACCO;Accomack
;ALBE;Albemarle
;ALLE;Alleghany
;AMEL;Amelia
;AMHE;Amherst
;APPO;Appomattox
;ARLI;Arlington
;AUGU;Augusta
;BATH;Bath
;BEDF;Bedford
;BLAN;Bland
;BOTE;Botetourt
;BRUN;Brunswick
;BUCH;Buchanan
;BUCK;Buckingham
;CAMP;Campbell
;CARO;Caroline
;CCTY;Charles City
;CHFD;Chesterfield
;CHLT;Charlotte
;CLRK;Clarke
;CRAI;Craig
;CROL;Carroll
;CULP;Culpeper
;CUMB;Cumberland
;DICK;Dickenson
;DINW;Dinwiddie
;ESSE;Essex
;FAIR;Fairfax
;FAUQ;Fauquier
;FLOY;Floyd
;FLUV;Fluvanna
;FRED;Frederick
;FRNK;Franklin
;GILE;Giles
;GLOU;Gloucester
;GOOC;Goochland
;GRAY;Grayson
;GREE;Greene
;GVIL;Greensville
;HALI;Halifax
;HANO;Hanover
;HENR;Henrico
;HIGH;Highland
;HNRY;Henry
;ISLE;Isle of Wight
;JAME;James City
;KGEO;King George
;KQUE;King and Queen
;KWIL;King William
;LEE;Lee
;LNCS;Lancaster
;LOUD;Loudoun
;LOUI;Louisa
;LUNE;Lunenburg
;MATH;Mathews
;MDSN;Madison
;MECK;Mecklenburg
;MGMY;Montgomery
;MIDD;Middlesex
;NELS;Nelson
;NEWK;New Kent
;NHMP;Northampton
;NOTT;Nottoway
;NUMB;Northumberland
;ORNG;Orange
;PAGE;Page
;PATR;Patrick
;PEDW;Prince Edward
;PGEO;Prince George
;PITT;Pittsylvania
;POWH;Powhatan
;PULA;Pulaski
;PWIL;Prince William
;RAPP;Rappahannock
;RHAM;Rockingham
;RICH;Richmond
;RKBR;Rockbridge
;ROAN;Roanoke
;RSSL;Russell
;SCTT;Scott
;SHEN;Shenandoah
;SMYT;Smyth
;SOUT;Southampton
;SPOT;Spotsylvania
;STAF;Stafford
;SURR;Surry
;SUSX;Sussex
;TAZE;Tazewell
;WASH;Washington
;WEST;Westmoreland
;WISE;Wise
;WRRN;Warren
;WYTH;Wythe
;YORK;York
VT;;VERMONT
;ADDI;Addison
;BENN;Bennington
;CALE;Caledonia
;CHIT;Chittenden
;ESSE;Essex
;FRNK;Franklin
;GRAN;Grand Isle
;LAMO;Lamoille
;ORLE;Orleans
;ORNG;Orange
;RUTL;Rutland
;WASH;Washington
;WHAM;Windham
;WIND;Windsor
WA;;WASHINGTON
;ADMS;Adams
;ASOT;Asotin
;BNTN;Benton
;CHEL;Chelan
;CLAL;Clallam
;CLRK;Clark
;COLU;Columbia
;COWL;Cowlitz
;DGLS;Douglas
;FERR;Ferry
;FRNK;Franklin
;GARF;Garfield
;GRAN;Grant
;GRAY;Grays Harbor
;ISLA;Island
;JEFF;Jefferson
;KING;King
;KITS;Kitsap
;KITT;Kittitas
;KLIC;Klickitat
;LEWI;Lewis
;LINC;Lincoln
;MASO;Mason
;OKAN;Okanogan
;PACI;Pacific
;PEND;Pend Oreille
;PIER;Pierce
;SJUA;San Juan
;SKAM;Skamania
;SKGT;Skagit
;SNOH;Snohomish
;SPOK;Spokane
;STEV;Stevens
;THUR;Thurston
;WAHK;Wahkiakum
;WALL;Walla Walla
;WCOM;Whatcom
;WHIT;Whitman
;YAKI;Yakima
WI;;WISCONSIN
;ADMS;Adams
;ASHL;Ashland
;BARR;Barron
;BAYF;Bayfield
;BRWN;Brown
;BUFF;Buffalo
;BURN;Burnett
;CALU;Calumet
;CHIP;Chippewa
;CLRK;Clark
;COLU;Columbia
;CRAW;Crawford
;DANE;Dane
;DGLS;Douglas
;DODG;Dodge
;DOOR;Door
;DUNN;Dunn
;EAUC;Eau Claire
;FLOR;Florence
;FOND;Fond du Lac
;FORE;Forest
;GRAN;Grant
;GREE;Green
;GRLK;Green Lake
;IOWA;Iowa
;IRON;Iron
;JEFF;Jefferson
;JKSN;Jackson
;JUNE;Juneau
;KEWA;Kewaunee
;KNSH;Kenosha
;LACR;La Crosse
;LAFA;Lafayette
;LANG;Langlade
;LINC;Lincoln
;MARI;Marinette
;MARQ;Marquette
;MENO;Menominee
;MILW;Milwaukee
;MNRO;Monroe
;MTHN;Marathon
;MWOC;Manitowoc
;OCON;Oconto
;ONEI;Oneida
;OUTA;Outagamie
;OZAU;Ozaukee
;PEPI;Pepin
;PIER;Pierce
;POLK;Polk
;PORT;Portage
;PRIC;Price
;RACI;Racine
;RICH;Richland
;ROCK;Rock
;RUSK;Rusk
;SAUK;Sauk
;SAWY;Sawyer
;SCRX;Saint Croix
;SHAW;Shawano
;SHEB;Sheboygan
;TAYL;Taylor
;TREM;Trempealeau
;VERN;Vernon
;VILA;Vilas
;WALW;Walworth
;WASH;Washington
;WAUK;Waukesha
;WAUP;Waupaca
;WAUS;Waushara
;WBGO;Winnebago
;WOOD;Wood
;WSHB;Washburn
WV;;WEST VIRGINIA
;BARB;Barbour
;BERK;Berkeley
;BOON;Boone
;BRAX;Braxton
;BROO;Brooke
;CABE;Cabell
;CHOU;Calhoun
;CLAY;Clay
;DODD;Doddridge
;FAYE;Fayette
;GILM;Gilmer
;GRAN;Grant
;GREE;Greenbrier
;HAMP;Hampshire
;HANC;Hancock
;HARD;Hardy
;HRSN;Harrison
;JEFF;Jefferson
;JKSN;Jackson
;KANA;Kanawha
;LEWI;Lewis
;LINC;Lincoln
;LOGA;Logan
;MARI;Marion
;MASO;Mason
;MCDO;McDowell
;MERC;Mercer
;MINE;Mineral
;MING;Mingo
;MNRO;Monroe
;MONO;Monongalia
;MORG;Morgan
;MRSH;Marshall
;NICH;Nicholas
;OHIO;Ohio
;PEND;Pendleton
;PLEA;Pleasants
;POCA;Pocahontas
;PRES;Preston
;PUTN;Putnam
;RALE;Raleigh
;RAND;Randolph
;RITC;Ritchie
;ROAN;Roane
;SUMM;Summers
;TAYL;Taylor
;TUCK;Tucker
;TYLE;Tyler
;UPSH;Upshur
;WAYN;Wayne
;WEBS;Webster
;WETZ;Wetzel
;WIRT;Wirt
;WOOD;Wood
;WYOM;Wyoming
WY;;WYOMING
;ALBA;Albany
;BIGH;Big Horn
;CAMP;Campbell
;CARB;Carbon
;CONV;Converse
;CROO;Crook
;FREM;Fremont
;GOSH;Goshen
;HOTS;Hot Springs
;JOHN;Johnson
;LARA;Laramie
;LINC;Lincoln
;NATR;Natrona
;NIOB;Niobrara
;PARK;Park
;PLAT;Platte
;SHRD;Sheridan
;SUBL;Sublette
;SWEE;Sweetwater
;TETO;Teton
;UINT;Uinta
;WASH;Washakie
;WEST;Weston
